symbol	logFC	AveExpr	t	P.Value	adj.P.Val	z.std
ENSG00000275765.5	AC091982.3	-1.54135093777245	0.425255824330203	-3.95969817697832	0.000331125860512477	0.0883666418788315	-3.5896471579177
ENSG00000279968.2	GVQW2	-1.27910185084456	-0.336164821802937	-3.84268015947995	0.000315747595490545	0.0883666418788315	-3.60202532498738
ENSG00000285130.2	AL358113.1	1.55517179211349	0.116671480241394	4.04330999267577	0.00031198487338805	0.0883666418788315	3.60513985301904
ENSG00000285958.1	AC073174.1	-1.89192030162393	-0.924582846910276	-3.87810865465628	0.00027337874890125	0.0883666418788315	-3.63930133538895
ENSG00000164037.16	SLC9B1	-1.11044944871898	0.49402816023693	-3.85750843025589	0.000351979599732779	0.0917712487347085	-3.57369447777102
ENSG00000183250.11	LINC01547	-1.47598689425419	0.212901980361845	-3.95259995864051	0.000355225209284844	0.0917712487347085	-3.57129154596032
ENSG00000122783.16	CYREN	-0.461466756953333	4.99917362058987	-3.90367249502631	0.000374765019012742	0.0927430273891625	-3.55724470678872
ENSG00000163516.13	ANKZF1	1.12905598782326	5.78272610764753	3.83636726034028	0.00037813269837654	0.0927430273891625	3.55489316681111
ENSG00000198522.13	GPN1	-0.585401963354063	5.16554299980374	-3.82845939047698	0.000369848513279622	0.0927430273891625	-3.56071345692822
ENSG00000263063.1	AC024361.2	-1.93664428151987	-0.749984277854141	-3.88495779356193	0.000369659039775903	0.0927430273891625	-3.56084799738544
ENSG00000261534.1	AL596244.1	1.82890833704329	-1.21354486134315	4.04430032210016	0.000392227812479363	0.0949975761825018	3.5452587755569
ENSG00000114439.19	BBX	0.505699167558342	6.3017299552372	3.83133721851216	0.000409972076403614	0.0961583141277065	3.53357994817594
ENSG00000160783.19	PMF1	-0.771291173879644	4.1532974374583	-3.90685894905349	0.000409646339131223	0.0961583141277065	-3.53379004994594
ENSG00000197121.15	PGAP1	0.840045182640718	1.06022913246382	3.88437250281254	0.000411908550402541	0.0961583141277065	3.53233412457929
ENSG00000196739.15	COL27A1	1.88633633973417	0.29972987935182	3.95331735153885	0.000418320609760776	0.0964926206514857	3.52824763853069
ENSG00000111679.17	PTPN6	-0.412227280812466	8.16800120824283	-3.83787757813352	0.000432785514988761	0.0975075830049097	-3.51923968814596
ENSG00000155366.16	RHOC	-0.6314887278153	6.47134570088238	-3.84121569192365	0.000431527519282968	0.0975075830049097	-3.52001184954234
ENSG00000065526.11	SPEN	0.844259111871373	6.40798813094666	3.79059947051597	0.000448801072813935	0.0983733849753906	3.50958826452269
ENSG00000103490.14	PYCARD	-0.657731930027216	6.45188641675597	-3.84236420687074	0.000456936656058276	0.0983733849753906	-3.50480801785666
ENSG00000188158.15	NHS	-1.26662328992366	0.238116737367575	-3.62919151446156	0.000455999606504322	0.0983733849753906	-3.50535453707905
ENSG00000198722.14	UNC13B	0.758914178365505	2.76666903389151	3.96386871844208	0.000447060753529233	0.0983733849753906	3.51062132113449
ENSG00000279917.1	AC079331.2	1.56861781301384	-2.08631262304168	3.80780505622743	0.00046964909053086	0.0999991294299555	3.49749524180123
ENSG00000205220.12	PSMB10	-0.820455069807065	6.67708613200524	-3.79357919955834	0.000479840418497826	0.10105856466102	-3.49176488650693
ENSG00000004478.8	FKBP4	1.46366302356268	6.15763879319936	3.79474107206996	0.000517243202560125	0.101233376695	3.47166404285543
ENSG00000125122.15	LRRC29	-1.19948949325817	0.993471102539548	-3.784439639086	0.000496122907218563	0.101233376695	-3.48284101222918
ENSG00000148057.16	IDNK	-0.801654708071268	3.24476234801944	-3.76619310839793	0.000511315796632098	0.101233376695	-3.47475726855142
ENSG00000164106.8	SCRG1	1.07283352893947	1.71080317036957	3.84861494155093	0.000510761901795448	0.101233376695	3.47504802474105
ENSG00000186352.9	ANKRD37	1.20601624250678	4.84365116260395	3.79784242243554	0.000513679790458656	0.101233376695	3.47351962794042
ENSG00000196975.16	ANXA4	-0.587706705721966	5.70986446015843	-3.8076177339578	0.000513786495871811	0.101233376695	-3.47346388891934
ENSG00000243989.9	ACY1	-0.9769644247511	4.45871027380758	-3.8541581054612	0.000492054922622606	0.101233376695	-3.48504465179159
ENSG00000134575.10	ACP2	-0.914767025374417	5.09666428581241	-3.92040501812228	0.000529831618041224	0.102660174311668	-3.46520288063604
ENSG00000140990.15	NDUFB10	-0.841552842207987	5.36637324390177	-3.76677833221155	0.000537383321758611	0.102817987703928	-3.46139519053507
ENSG00000149201.10	CCDC81	1.70555924833568	-0.857455119221948	3.86131195071276	0.00054125901867262	0.102817987703928	3.45946032083967
ENSG00000224023.10	EDRF1-DT	-1.44678092972826	0.282291966580134	-3.93884130737526	0.000556689138691321	0.104722415061	-3.45188296283787
ENSG00000102879.15	CORO1A	-0.525625335338423	8.95045823876577	-3.69601282214879	0.000597556377884969	0.10623299013996	-3.43272112809009
ENSG00000143178.13	TBX19	0.868269449372222	2.53402886660692	3.76175927030144	0.000597615396637884	0.10623299013996	3.43269434870117
ENSG00000162877.13	PM20D1	-2.41766430789552	0.72543871696698	-3.67545062245897	0.000596211006442581	0.10623299013996	-3.43333225060224
ENSG00000167740.9	CYB5D2	-0.6585329366777	3.71791332740531	-3.7677689192008	0.000594052244754264	0.10623299013996	-3.43431553554342
ENSG00000182324.6	KCNJ14	1.34470359252884	0.468012784354296	3.8040283512743	0.000575003514229773	0.10623299013996	3.44313908459086
ENSG00000226571.2	AL592429.2	-1.60399253965385	-0.132807975107416	-3.66059914622015	0.000577510455563155	0.10623299013996	-3.44196242835104
ENSG00000049759.18	NEDD4L	0.889235315369267	4.14793490119099	3.73953754681781	0.00064119145350384	0.10719537725807	3.41356379343604
ENSG00000083168.11	KAT6A	0.624726063773605	6.2688231410963	3.72033953213507	0.000693525973235179	0.10719537725807	3.39212577317844
ENSG00000108256.9	NUFIP2	0.524804053401205	6.31087929296216	3.85985317583933	0.000661695640579315	0.10719537725807	3.40497725815439
ENSG00000120694.19	HSPH1	1.65287998732216	7.85885667340679	3.69560738771571	0.000704050228659425	0.10719537725807	3.38799704491397
ENSG00000125652.8	ALKBH7	-0.761032227673698	4.45503079774592	-3.7204212649874	0.000699581039355628	0.10719537725807	-3.38974328029414
ENSG00000139318.8	DUSP6	-0.883854331623024	7.02727905645964	-3.6783937109125	0.000718585742470952	0.10719537725807	-3.38238799447258
ENSG00000153933.10	DGKE	0.738045351930268	3.37243557366397	3.69615370946897	0.000705933677316717	0.10719537725807	3.38726421308579
ENSG00000162222.14	TTC9C	0.598206591493196	4.66673492415205	3.73825411562995	0.000682852023792161	0.10719537725807	3.39637313903352
ENSG00000165113.13	GKAP1	0.949224138137145	2.53022859129415	3.66923372046148	0.000679147964295279	0.10719537725807	3.39786148810716
ENSG00000175203.15	DCTN2	-0.375522522082088	6.29902912098723	-3.68496419770336	0.000682874067004743	0.10719537725807	-3.39636430421067
ENSG00000175567.9	UCP2	-0.942512384966531	8.00981972909174	-3.65819511530266	0.000697427302777295	0.10719537725807	-3.39058850939395
ENSG00000178222.13	RNF212	-1.51896833193112	0.143382477516223	-3.66774403675207	0.000707834968936515	0.10719537725807	-3.38652627917096
ENSG00000179082.3	C9orf106	-1.58487955904167	3.89496715008792	-3.69069316165155	0.000626010953927739	0.10719537725807	-3.42008707035514
ENSG00000204387.13	C6orf48	-0.687358196907503	5.59466954002896	-3.90561068695607	0.000663171165695662	0.10719537725807	-3.4043689360152
ENSG00000239920.2	AC104389.4	1.0842868104994	0.10246480523486	3.80298152582696	0.000625649908478184	0.10719537725807	3.42024400133005
ENSG00000251095.6	AC097478.1	1.3191612364588	-1.65208315460745	3.53769304342931	0.000621204298018202	0.10719537725807	3.42218325450204
ENSG00000262664.3	OVCA2	-0.750052629149544	4.04165539055276	-3.72195792087158	0.000713852423190465	0.10719537725807	-3.38420284897827
ENSG00000263004.1	AC007114.1	-1.62211086382075	-0.609309679284456	-3.74656597227763	0.000612598876549373	0.10719537725807	-3.42597406326973
ENSG00000271789.1	AL080317.2	1.55638179990733	-1.03315734588773	3.69877229967298	0.000662959179883031	0.10719537725807	3.40445625500664
ENSG00000277443.3	MARCKS	-0.792568373366411	7.22177146090007	-3.68243929930528	0.000719209281768637	0.10719537725807	-3.38214974479413
ENSG00000286154.1	AC009974.2	1.77241042982347	-1.58232649687071	3.67817881536479	0.000709299637494768	0.10719537725807	3.38595906332987
ENSG00000232712.6	KIZ-AS1	1.17655912804493	-2.10651121590459	3.67756347794901	0.000726577299800479	0.107466883671253	3.37934891862826
ENSG00000050767.17	COL23A1	-1.8939032634467	-0.303035014048118	-3.6417663118505	0.000751386717646472	0.107843474378652	-3.37010820716506
ENSG00000104883.8	PEX11G	-1.07659355241452	1.14071099618081	-3.67262732439183	0.000742405055283752	0.107843474378652	-3.3734204103888
ENSG00000115561.16	CHMP3	-0.477334561978351	6.29607474657187	-3.70221931016855	0.00074829960982339	0.107843474378652	-3.3712424851772
ENSG00000233038.6	AC011899.2	-1.30392378778838	0.484660609685864	-3.64163409835065	0.000735047458797799	0.107843474378652	-3.37616154852838
ENSG00000121940.15	CLCC1	-0.71255429558372	4.70651584547345	-3.68382635247006	0.000761122162570547	0.108437522220345	-3.36655929855965
ENSG00000165181.16	SHOC1	1.21151459963242	0.53319416607293	3.68034923724446	0.000768555097204335	0.108697252287819	3.363877997873
ENSG00000054116.12	TRAPPC3	-0.417464053947776	5.93209424153548	-3.71999596103721	0.00079481376297284	0.110793607707638	-3.35459458328358
ENSG00000103995.14	CEP152	0.826654497817979	4.55149101162014	3.63257975835199	0.000792709669338568	0.110793607707638	3.35532788582616
ENSG00000138777.20	PPA2	-0.654108394865551	5.57183963927283	-3.61662864294252	0.000812378685389623	0.112433210057924	-3.34854233456536
ENSG00000213246.7	SUPT4H1	-0.547726307459978	5.57979221814071	-3.64293227762945	0.000826787297710187	0.1136158204286	-3.34366762101001
ENSG00000183655.13	KLHL25	1.23514412683184	1.30082427086006	3.66507668576223	0.000844745176237357	0.115266074188557	3.33770126586175
ENSG00000166199.13	ALKBH3	-1.04104461961876	3.92465744080035	-3.7245548041638	0.000852014733893468	0.115445017370069	-3.33531941051474
ENSG00000220842.6	RPL21P16	-0.926643396223017	5.08181168223223	-3.60206024565985	0.000875071889615629	0.117745784258281	-3.32788752329807
ENSG00000049245.13	VAMP3	-0.506191551596508	6.77250722769155	-3.59535034394481	0.000899720396768275	0.117790421674203	-3.3201408581015
ENSG00000110063.10	DCPS	-0.547899813164329	3.86432483232473	-3.58354491704692	0.00089744950478407	0.117790421674203	-3.32084628462828
ENSG00000228107.1	AP000692.1	1.13781439715363	-0.506690244526732	3.62328789976977	0.000885200058288454	0.117790421674203	3.32468020728116
ENSG00000264448.5	MIR378D2HG	-2.2488935356997	0.0821008661539433	-3.58117096076962	0.000898136415493472	0.117790421674203	-3.32063272933091
ENSG00000111886.10	GABRR2	1.46229164128212	-1.7300177903754	3.41780284527012	0.000924165681424451	0.119377561621868	3.31264995559797
ENSG00000243056.2	EIF4EBP3	-0.767536694152977	3.62756922721278	-3.59867928320941	0.000919767603597553	0.119377561621868	-3.31398402993246
ENSG00000144791.10	LIMD1	1.27022827392936	4.49512779596864	3.64653131304965	0.00093453778647139	0.119917908282581	3.30952692041998
ENSG00000105855.10	ITGB8	1.26613024816063	0.973428298706787	3.42007389338179	0.000953192443794379	0.121506952572105	3.30398996426969
ENSG00000130741.11	EIF2S3	-0.609825905066148	6.07498373068156	-3.56884232920043	0.000967365133744185	0.122507626349198	-3.29985001439723
ENSG00000139192.12	TAPBPL	-0.869966785827975	5.27451682614764	-3.65698488301027	0.000979600003857652	0.123251491394454	-3.29632104767736
ENSG00000062194.16	GPBP1	0.485755990595761	6.78067412787685	3.52147374190076	0.00101061583359989	0.123595124593519	3.28755461785371
ENSG00000100577.19	GSTZ1	-1.05446567755677	2.51329405068915	-3.493295322889	0.00101070477241526	0.123595124593519	-3.28752983996447
ENSG00000155906.18	RMND1	-0.55150277505702	3.92645584889526	-3.62315104831751	0.00101422506246746	0.123595124593519	-3.28655072285762
ENSG00000163479.14	SSR2	-0.534421583763558	6.6481374258499	-3.52214875941722	0.00100151180350779	0.123595124593519	-3.29010169356639
ENSG00000164815.11	ORC5	-0.675428466366249	3.88587505191876	-3.61862464700209	0.000993894162448003	0.123595124593519	-3.29224944025267
ENSG00000151338.18	MIPOL1	0.71274401566029	2.8308310780486	3.5162485429912	0.00103224788996734	0.123865387184575	3.28158668840658
ENSG00000185306.12	C12orf56	-2.04189428427706	-0.756917530446401	-3.43054443639223	0.001038092618	0.123865387184575	-3.27999408842049
ENSG00000251562.8	MALAT1	0.868245817317683	13.259778797796	3.51054068650294	0.00103399019982082	0.123865387184575	3.28111106412443
ENSG00000285747.1	AL133485.2	-1.16505857681174	-1.7327440932519	-3.38103081613123	0.00104201373405686	0.123865387184575	-3.27893028772527
ENSG00000102780.16	DGKH	1.11056181613904	1.5111307996919	3.73970560872456	0.00105461313391049	0.124111659250607	3.27553696126352
ENSG00000183647.10	ZNF530	-1.26466030784002	1.14201498825819	-3.46815694333563	0.00105689635509652	0.124111659250607	-3.27492605156307
ENSG00000027001.10	MIPEP	-0.820507745265769	2.8724311718944	-3.55122649987856	0.00107044322928838	0.12494522898007	-3.27132630246418
ENSG00000238197.5	PAXBP1-AS1	-0.965007511367827	2.65793931193326	-3.4805446053991	0.00108393004775167	0.125761847935547	-3.26778413270193
ENSG00000070756.16	PABPC1	-0.784423854641914	7.91999106848509	-3.49077976661181	0.00120931096190429	0.130927931042831	-3.23667489642547
ENSG00000105939.13	ZC3HAV1	1.06494008402822	6.16836410307709	3.50792964198203	0.00117545501627112	0.130927931042831	3.24477005224925
ENSG00000125611.15	CHCHD5	-0.706215874189744	3.32528225540451	-3.53151660625481	0.00116881975492629	0.130927931042831	-3.24638179271848
ENSG00000152580.8	IGSF10	-1.22914321933293	3.31488114335165	-3.4496402252533	0.00114079153371294	0.130927931042831	-3.25328466083672
ENSG00000165533.18	TTC8	-0.758520219736218	3.13692886647601	-3.54307601276365	0.00120954271555877	0.130927931042831	-3.23662020785522
ENSG00000168273.8	SMIM4	-1.00762361969546	2.86369970176387	-3.45856396985968	0.00119761514562613	0.130927931042831	-3.23944749330097
ENSG00000168818.10	STX18	-0.6689140524077	4.61260956694349	-3.6184756534248	0.00116862350378939	0.130927931042831	-3.24642959178841
ENSG00000185664.14	PMEL	-1.03549084991401	0.0749312299178199	-3.3486103506688	0.00115761698467986	0.130927931042831	-3.2491222939764
ENSG00000225101.6	OR52K3P	-1.16399113062567	2.81304894055494	-3.48785144071254	0.00115850458688669	0.130927931042831	-3.24890427036067
ENSG00000233029.3	AC244453.2	-1.54471856413338	3.62653664342649	-3.55711858929159	0.00119854802123071	0.130927931042831	-3.23922543093392
ENSG00000271741.1	AC114490.2	-0.880388935429197	3.40662198982905	-3.74217647045017	0.00119039207573647	0.130927931042831	-3.24117230705456
ENSG00000285827.1	AP001267.5	1.01436078465367	3.1134468492868	3.57775133465581	0.00117770347480851	0.130927931042831	3.24422579636463
ENSG00000278662.4	GOLGA6L10	1.48006799058894	-0.168495030847533	3.52560330077126	0.00122232258099499	0.131576235163105	3.23361933436943
ENSG00000124786.11	SLC35B3	-0.604333800973266	4.0831443947113	-3.4970880067613	0.0012531603635849	0.13196323480881	-3.22649587946921
ENSG00000167555.14	ZNF528	-0.809640168768665	3.38927914961086	-3.45395867874565	0.00124646588453939	0.13196323480881	-3.22802842302889
ENSG00000198034.11	RPS4X	-0.774620861194091	7.43397047784881	-3.52063320228122	0.00124538353776413	0.13196323480881	-3.22827691431483
ENSG00000237017.1	AC245052.4	0.995754265080739	0.348357813298831	3.52980316722752	0.00124673676597439	0.13196323480881	3.22796626371224
ENSG00000114395.10	CYB561D2	-0.790223113708476	5.37705841617433	-3.5476939385896	0.00126052531636281	0.132021289350518	-3.22481855515915
ENSG00000011600.11	TYROBP	-0.571208739015483	9.53478027093693	-3.47854552427793	0.00131399941994664	0.133298705554377	-3.21290456826876
ENSG00000069275.13	NUCKS1	-0.794257486701595	5.53199981340796	-3.45867315842272	0.00131003407750128	0.133298705554377	-3.21377253692625
ENSG00000140395.9	WDR61	-0.573315658676444	5.61606254337508	-3.47365379412095	0.00131245046526934	0.133298705554377	-3.21324332888436
ENSG00000232593.7	KANTR	0.74025589562241	3.16496638386575	3.452782340107	0.00129230581608409	0.133298705554377	3.21768294852373
ENSG00000261451.1	AC104964.3	1.08247559809917	-0.696524188060313	3.30999959525026	0.00131067326383064	0.133298705554377	3.21363246249243
ENSG00000283907.1	AD000090.1	-2.30407711555282	1.12856074567988	-3.4453707957211	0.00128715060233745	0.133298705554377	-3.21882935296051
ENSG00000242553.1	AP001432.1	1.13565818983495	-0.476338524926836	3.44374423267869	0.00132622946614891	0.133838656958861	3.21024269092963
ENSG00000151470.13	C4orf33	-0.785529464257647	3.93204897000749	-3.43549580459435	0.0013397071730955	0.134498270393256	-3.20733536626865
ENSG00000008128.23	CDK11A	0.935723093141803	4.83472513761572	3.42082121914062	0.00143590870031872	0.136666120404667	3.18733397033181
ENSG00000052723.11	SIKE1	0.489857379698925	4.79111459612133	3.53421678189183	0.001418338800331	0.136666120404667	3.19089283146051
ENSG00000090013.10	BLVRB	-0.692303652617143	5.648601445808	-3.42220798437448	0.00146379893961471	0.136666120404667	-3.18176627728436
ENSG00000102317.18	RBM3	-1.26281954729963	6.52796359238846	-3.43245410960476	0.0014574140189981	0.136666120404667	-3.18303220723298
ENSG00000111674.9	ENO2	1.43839585656783	3.16102673965366	3.44495623156798	0.00139836575028175	0.136666120404667	3.19498816443782
ENSG00000119541.10	VPS4B	-0.603539218371779	5.74458681831405	-3.41987720383861	0.00142171415124399	0.136666120404667	-3.19020599703812
ENSG00000147419.18	CCDC25	-0.733029205745427	4.21801434286491	-3.40483605326169	0.00146710120995927	0.136666120404667	-3.18111353568028
ENSG00000169245.6	CXCL10	-2.05977749977613	2.93532640589097	-3.40166280612059	0.00141010426761236	0.136666120404667	-3.19257478166371
ENSG00000169684.13	CHRNA5	1.63317426465353	-1.24436601736032	3.4661494972628	0.00142849089241339	0.136666120404667	3.18883155659424
