symbol	logFC	AveExpr	t	P.Value	adj.P.Val	z.std
ENSG00000117595.12	IRF6	0.668237664719596	1.86350272242947	3.16590620474151	0.00316356295091291	0.560463302533894	2.95138112378424
ENSG00000117983.17	MUC5B	1.31688339059982	-2.03925693446177	3.19324435854895	0.00246753769608423	0.560463302533894	3.02729408119777
ENSG00000118007.13	STAG1	0.289397226351218	5.7303508828087	2.96195544686532	0.00498642093794118	0.560463302533894	2.80790968323506
ENSG00000118156.12	ZNF541	0.992852004510011	-0.590491110483183	3.40924175428709	0.00202546449585082	0.560463302533894	3.08647283983081
ENSG00000118523.6	CCN2	1.16137650380208	1.50195115131238	3.1267255024975	0.00272828374201174	0.560463302533894	2.99680141750339
ENSG00000119686.10	FLVCR2	-0.992780764360129	3.14598440040469	-2.9910408038358	0.00454027403478343	0.560463302533894	-2.8379609259317
ENSG00000119771.15	KLHL29	0.816377386231214	-0.757658600259675	3.09189391593962	0.00424518389741549	0.560463302533894	2.85934382675273
ENSG00000120256.10	LRP11	0.842311334362187	2.41533407814471	3.06196018012591	0.00405873675444835	0.560463302533894	2.87356023357493
ENSG00000121068.14	TBX2	1.39496978750692	-1.21794049753268	2.88913440924298	0.00561741595382304	0.560463302533894	2.7693157903103
ENSG00000123124.13	WWP1	0.438302596347298	3.84266394140535	3.1698386283001	0.00272472930410908	0.560463302533894	2.99719883728962
ENSG00000123700.4	KCNJ2	-0.772530133962283	4.35151915753393	-3.55841669741835	0.000773049930269733	0.560463302533894	-3.36226822376402
ENSG00000124253.11	PCK1	1.29754653577797	-1.85447499366917	3.05190877085879	0.00401400723426953	0.560463302533894	2.87705885335754
ENSG00000124406.16	ATP8A1	0.387119148924333	3.61008749553737	2.82448387033696	0.00697813403932295	0.560463302533894	2.69788596315978
ENSG00000125804.13	FAM182A	0.830353291046223	-1.45169592383698	2.88719104148171	0.00445350560132071	0.560463302533894	2.84411439064102
ENSG00000125817.8	CENPB	0.66732797439023	0.984376169118258	3.00489887945458	0.00460354370234188	0.560463302533894	2.83354075756049
ENSG00000126246.10	IGFLR1	-0.496960822191264	5.40736036422878	-3.6620664750381	0.000614867652435174	0.560463302533894	-3.42496984930286
ENSG00000126351.12	THRA	0.638162679081318	2.53554386158193	2.82285034382052	0.00726011312609317	0.560463302533894	2.68467147090986
ENSG00000127507.18	ADGRE2	-0.93347473546537	5.38807018061075	-3.25606411189406	0.00200298477784506	0.560463302533894	-3.0897893813207
ENSG00000128272.14	ATF4	-0.348557075363323	7.05209152143037	-3.11524940503364	0.00315619531117601	0.560463302533894	-2.95210114195286
ENSG00000129450.8	SIGLEC9	-0.621392790809773	6.03247186564384	-2.83478834449397	0.00688245889850061	0.560463302533894	-2.70247872427062
ENSG00000130429.14	ARPC1B	-0.32083594708107	8.74032900923469	-2.84677474302578	0.00658590210168143	0.560463302533894	-2.71708836823521
ENSG00000130449.6	ZSWIM6	0.457372913134202	4.53820713377711	2.80312760311548	0.0069933225369223	0.560463302533894	2.6971620673112
ENSG00000130649.10	CYP2E1	0.858538344347286	-1.16188494069174	3.46361041197739	0.00154327628631932	0.560463302533894	3.16642030310798
ENSG00000131375.10	CAPN7	0.261538438081688	5.12393297631792	2.89008122114809	0.0057732571982198	0.560463302533894	2.76038900601158
ENSG00000131462.8	TUBG1	-0.340646558359818	4.42275952989095	-2.9029334151483	0.00536492161642628	0.560463302533894	-2.78426479280213
ENSG00000132386.11	SERPINF1	-0.812067425113771	6.75882497893079	-3.38398807322197	0.00163103201940676	0.560463302533894	-3.15029943458476
ENSG00000132622.11	HSPA12B	1.11638008456072	-0.632211951205164	2.96827315908683	0.00471281185040322	0.560463302533894	2.82603497119879
ENSG00000133121.21	STARD13	0.4859789753144	4.02306681028875	2.79363780484409	0.00733385358397497	0.560463302533894	2.6812917945726
ENSG00000134030.14	CTIF	0.454263869552053	1.8631939266047	2.95935744079318	0.00479684240030635	0.560463302533894	2.8203692047137
ENSG00000134318.14	ROCK2	0.420650628769159	5.44988011445511	3.64729758072465	0.000613929946291056	0.560463302533894	3.4253844815288
ENSG00000134668.12	SPOCD1	0.922689375171554	-2.25476815551782	3.23572654256483	0.0023757221146121	0.560463302533894	3.03873692895116
ENSG00000135835.12	KIAA1614	0.82093778229051	-0.685298793779721	2.93668480948864	0.00527407517967588	0.560463302533894	2.78979912874596
ENSG00000136379.12	ABHD17C	0.857080661951697	-0.261475988651185	2.80550057967602	0.00716964107013033	0.560463302533894	2.68886032854609
ENSG00000136630.13	HLX	-0.580290408646174	4.13357833853952	-2.85860237101529	0.0060693779308404	0.560463302533894	-2.74400951159107
ENSG00000136867.11	SLC31A2	-0.530682587874211	5.05333509151768	-2.85439687069922	0.00619565047670163	0.560463302533894	-2.73724302183471
ENSG00000136997.18	MYC	-0.751587933058685	5.03780660596654	-3.36684765402236	0.00152498530528394	0.560463302533894	-3.16988642903956
ENSG00000137462.7	TLR2	-0.542946455970383	7.63561570925862	-2.98665416606635	0.00445679728445259	0.560463302533894	-2.84387897587325
ENSG00000138111.14	MFSD13A	-0.486536873658552	2.99595406896789	-3.01758937033393	0.00383392525231911	0.560463302533894	-2.89151234879633
ENSG00000138615.6	CILP	1.03833792310472	-1.38966543343514	3.15173124854857	0.0029467802341551	0.560463302533894	2.9732357478666
ENSG00000138688.15	KIAA1109	0.383056177206742	6.34776123150499	2.93579177421146	0.00498938041142942	0.560463302533894	2.80771859928797
ENSG00000139572.4	GPR84	-0.872729959737384	5.58834500663458	-3.53427312324536	0.000932483918850582	0.560463302533894	-3.31014278014801
ENSG00000140557.12	ST8SIA2	0.92796656765267	-2.47529360452222	3.02592587646803	0.00423404835081555	0.560463302533894	2.86017683880746
ENSG00000142192.21	APP	0.651913160805326	4.68514740340015	2.82148373311393	0.00664703275509223	0.560463302533894	2.71402909728405
ENSG00000142279.12	WTIP	0.965475922170989	-0.640372455636963	3.63017161287458	0.000804767820759572	0.560463302533894	3.35114971003403
ENSG00000142512.15	SIGLEC10	-0.582703638257813	7.99633359601855	-3.25678798338341	0.00230249154062805	0.560463302533894	-3.0481575793025
ENSG00000142798.20	HSPG2	1.08383393156074	-0.249137441979661	3.39442389959148	0.00155171895209433	0.560463302533894	3.16483316961802
ENSG00000143067.5	ZNF697	0.779343572735236	-0.185854207843173	3.01994458107887	0.00426574362290457	0.560463302533894	2.85781101790554
ENSG00000144426.18	NBEAL1	0.33989103824657	4.34841940287914	2.8036001009765	0.00728866858110214	0.560463302533894	2.68335907735546
ENSG00000144649.9	GASK1A	0.613793629843378	2.80921974762965	3.18490704356923	0.00410397879455572	0.560463302533894	2.87005694751118
ENSG00000145365.11	TIFA	-0.614814023082061	5.26499558866476	-3.29621344638286	0.00180978996327411	0.560463302533894	-3.11979165706821
ENSG00000145626.11	UGT3A1	1.12869735022943	-2.3446061697797	3.38589462412613	0.00145335661518993	0.560463302533894	3.18383932214452
ENSG00000145949.10	MYLK4	0.749228562354944	0.272200935477182	3.17017341516045	0.00188372445586092	0.560463302533894	3.10797744215627
ENSG00000147854.17	UHRF2	0.415037252403665	4.8065324560995	2.84219464268618	0.00617615261984138	0.560463302533894	2.73827968696404
ENSG00000147912.13	FBXO10	0.760104689770848	1.89795667221085	2.97327307211969	0.00623294416507109	0.560463302533894	2.7352683411697
ENSG00000151914.20	DST	0.456357509086642	7.18269916053094	2.97603148952745	0.00468458806488508	0.560463302533894	2.82795848829509
ENSG00000152684.11	PELO	-0.434774436451557	4.58098230243827	-2.78605086968795	0.0074056015616216	0.560463302533894	-2.67803257517291
ENSG00000152818.18	UTRN	0.491095278491216	6.43453825796715	3.45454136188896	0.00113126143764624	0.560463302533894	3.25566750760473
ENSG00000153561.13	RMND5A	0.431692805160354	4.84535651028355	2.89401723984777	0.00589928509762495	0.560463302533894	2.75332749275938
ENSG00000154122.14	ANKH	0.50432422622641	5.07822488355587	2.93603623129866	0.00508703205074119	0.560463302533894	2.80147031826842
ENSG00000154146.13	NRGN	1.06306284558529	-0.517203955194652	2.83727030346824	0.00686408299697695	0.560463302533894	2.70336739589058
ENSG00000154822.18	PLCL2	0.433443371871021	5.2830313281161	2.86634553561885	0.00607417659372879	0.560463302533894	2.74375006086893
ENSG00000158109.15	TPRG1L	0.532865013895264	4.13861577612154	3.41677460083156	0.00138377295510209	0.560463302533894	3.19801455584405
ENSG00000158473.6	CD1D	-0.697216145846323	3.4326112690832	-3.08770638890531	0.00338363064645185	0.560463302533894	-2.93054951510175
ENSG00000159267.14	HLCS	0.376820943906418	3.39884009253082	2.89235218564272	0.00650209719591289	0.560463302533894	2.72132413412343
ENSG00000162337.12	LRP5	1.27261956016792	-0.821143281138998	3.25851136382614	0.00206213201729672	0.560463302533894	3.0811348961112
ENSG00000162852.14	CNST	0.253975819018294	4.72551022001647	2.81673731304362	0.00684094472545599	0.560463302533894	2.70448942436892
ENSG00000163156.11	SCNM1	-0.287112733797514	5.27543568286885	-2.85308736943807	0.00642551118306755	0.560463302533894	-2.72523819958965
ENSG00000163520.14	FBLN2	1.206716735039	0.529312026259029	2.79198394839193	0.00746281647676222	0.560463302533894	2.6754537704893
ENSG00000163597.14	SNHG16	-0.357504651901577	4.92123227751572	-3.12299134621505	0.00318415672082223	0.560463302533894	-2.94937663082213
ENSG00000163636.10	PSMD6	-0.241445653159203	6.1198829770456	-3.69906363407307	0.000644689170390554	0.560463302533894	-3.41208115362668
ENSG00000163975.12	MELTF	0.740505813976945	0.85401932447825	2.8471990868352	0.0071686123825911	0.560463302533894	2.68890822897412
ENSG00000164061.5	BSN	0.936407617140352	0.420806208550523	3.21504581173258	0.00270614214492259	0.560463302533894	2.99928480444114
ENSG00000164604.12	GPR85	-0.726519774623605	2.2627321862699	-2.99035782882466	0.00440572004495378	0.560463302533894	-2.84754980025721
ENSG00000165072.10	MAMDC2	1.32394123090453	3.92765116824499	3.26474152265308	0.00221055881275013	0.560463302533894	3.06038060048936
ENSG00000165105.10	RASEF	0.753843928362545	-1.70660929380038	3.06197804934605	0.00346960409412885	0.560463302533894	2.92274511547881
ENSG00000165716.11	DIPK1B	1.01531293410253	-0.35922856875561	3.57290846496671	0.000801501334002181	0.560463302533894	3.35227578682811
ENSG00000167207.13	NOD2	-0.841819671056878	3.58678778285997	-2.79162799513507	0.00730383277564664	0.560463302533894	-2.68266401349198
ENSG00000167232.14	ZNF91	0.422413155831488	6.0606451601219	2.90065023892592	0.00579630481053816	0.560463302533894	2.75908730078037
ENSG00000167851.14	CD300A	-0.451506556678581	8.08029452860306	-3.22909109040298	0.00230442891861782	0.560463302533894	-3.04790483610101
ENSG00000168214.20	RBPJ	-0.343967010789715	6.80455855949539	-3.12626737950801	0.0029886631744436	0.560463302533894	-2.96890156533125
ENSG00000168676.11	KCTD19	0.981823241436084	-1.16342193462666	2.97639482934283	0.00484412378784846	0.560463302533894	2.81722062235411
ENSG00000169515.7	CCDC8	1.07011689937195	-0.768197925116371	3.23492463681199	0.00229759748828103	0.560463302533894	3.04879690794199
ENSG00000169758.13	TMEM266	0.841247321011755	-1.06465840623047	3.53330115476027	0.000540162974355877	0.560463302533894	3.4600061881557
ENSG00000169918.9	OTUD7A	0.716907893370308	0.501825943702272	3.22831898720253	0.00274657230278567	0.560463302533894	2.99476403167191
ENSG00000170382.12	LRRN2	1.04366767817976	-1.24428496976699	3.15735260080044	0.00191159746334623	0.560463302533894	3.1036338470324
ENSG00000170458.14	CD14	-0.56713507902525	10.0745748691783	-3.087832660667	0.00324654685931489	0.560463302533894	-2.94337520369573
ENSG00000171044.10	XKR6	0.59812047079682	0.882912272689031	3.02872019957751	0.0042476848955748	0.560463302533894	2.85915700821989
ENSG00000171236.10	LRG1	-0.969472086364887	4.86250597485023	-2.9006099665214	0.00536620431886039	0.560463302533894	-2.78418725870822
ENSG00000171877.21	FRMD5	0.668913221429661	0.369394984511326	3.05410902117581	0.0042658494004019	0.560463302533894	2.85780314911365
ENSG00000171988.19	JMJD1C	0.335679278218774	7.41212607915737	2.81488276758535	0.00713182851373246	0.560463302533894	2.6906251234076
ENSG00000172915.18	NBEA	0.503008732338304	4.23228638317717	2.8817880571096	0.00584069368430386	0.560463302533894	2.75659335813407
ENSG00000173812.11	EIF1	-0.434911550386808	9.28696524424929	-3.71738782253732	0.00059664632044335	0.560463302533894	-3.43313437290402
ENSG00000174373.16	RALGAPA1	0.377856309006809	5.63883665270166	3.24944549268987	0.0021796615941713	0.560463302533894	3.06459332352458
ENSG00000174738.13	NR1D2	0.90961692179107	4.87681241581876	3.12160599187053	0.00346588055811357	0.560463302533894	2.92307946041314
ENSG00000174992.7	ZG16	0.671353022033566	-1.92906191259392	2.79300030929793	0.00593080271073892	0.560463302533894	2.75158278612625
ENSG00000175489.10	LRRC25	-0.347441533873795	6.77535322153925	-2.79353657932915	0.00722145949100364	0.560463302533894	-2.68645537008215
ENSG00000175604.2	AC007601.1	0.749192068976335	-0.172871844211627	2.99364397399867	0.00505855167870392	0.560463302533894	2.80328136587635
ENSG00000176658.17	MYO1D	0.687477611901643	1.74729034919562	2.96412180491523	0.00475279187965303	0.560463302533894	2.82332800976167
ENSG00000176753.5	C15orf56	0.733672808551299	-0.26268319473293	3.01620992087129	0.00405211053126087	0.560463302533894	2.87407630334986
ENSG00000177076.6	ACER2	0.672755959943921	0.293685891759397	2.85009897871602	0.0063891066060055	0.560463302533894	2.72711345893511
ENSG00000177354.12	C10orf71	1.02036891823513	-1.94311389396838	3.36036783966165	0.00166992216675682	0.560463302533894	3.14340919784876
ENSG00000177688.6	SUMO4	0.691545051427875	2.09799617179463	3.64904548571667	0.000716593594356077	0.560463302533894	3.38315046850166
ENSG00000178585.15	CTNNBIP1	0.588868538331018	2.11450027466185	3.03541739055584	0.00506122256852397	0.560463302533894	2.80311113465543
ENSG00000179270.7	PCARE	0.939591844409536	-2.28533820292512	2.92002209432376	0.00533491632510112	0.560463302533894	2.78608328209158
ENSG00000179899.8	PHC1P1	0.913408049691186	0.767212850532711	2.86780601821426	0.00654862816462379	0.560463302533894	2.71896629007316
ENSG00000180530.11	NRIP1	0.692598688848338	7.23239118861182	2.98679276101873	0.00469091187943945	0.560463302533894	2.82752659531147
ENSG00000181104.7	F2R	0.977602956102438	1.51770363965037	2.8905345173193	0.0066500910211628	0.560463302533894	2.71387671237094
ENSG00000181215.15	C4orf50	1.01933279113241	-1.68165826315625	2.97043683744511	0.00498180424917221	0.560463302533894	2.80820797325962
ENSG00000182253.14	SYNM	0.938517767979911	1.08088943487882	2.99726338166761	0.00406034560866603	0.560463302533894	2.87343504665855
ENSG00000182670.13	TTC3	0.420377367693361	6.89119367863254	3.07866186006438	0.00352389662565405	0.560463302533894	2.91790679693331
ENSG00000183117.19	CSMD1	0.880229062483402	-1.12291420738482	2.95467910449416	0.00548025140738677	0.560463302533894	2.77735957950826
ENSG00000183283.16	DAZAP2	-0.289639000735807	8.90121371277256	-3.66768792990497	0.000674993287381463	0.560463302533894	-3.39953990784629
ENSG00000183638.6	RP1L1	1.12584884400067	-1.82401486141189	2.84316228122957	0.00714075589892269	0.560463302533894	2.69020770667118
ENSG00000183723.12	CMTM4	0.789032881861551	0.830617586628695	3.89514494004912	0.000443820003316253	0.560463302533894	3.51255507863406
ENSG00000183914.14	DNAH2	0.777974284667395	-1.36041803890518	2.76554750760863	0.00638838943149769	0.560463302533894	2.72715049824154
ENSG00000184009.11	ACTG1	-0.386148897504032	9.6034510401584	-2.90653763328541	0.00562277564431579	0.560463302533894	-2.76900509201498
ENSG00000184698.5	OR51M1	1.02217792735966	-1.99901194866232	3.04420296409338	0.00405457788369962	0.560463302533894	2.87388404922633
ENSG00000185274.12	GALNT17	1.00956968851799	-1.268169787616	2.92905698513282	0.00395553418239998	0.560463302533894	2.88168622335936
ENSG00000185800.12	DMWD	1.18743347044759	-0.145545725042256	3.50043334939998	0.00108716867729336	0.560463302533894	3.26693961294697
ENSG00000185818.7	NAT8L	0.831663629092397	0.765884168594653	2.93776856094778	0.00521658076824473	0.560463302533894	2.79334633178662
ENSG00000185896.11	LAMP1	0.711794994351612	5.67831273331206	2.92855660051078	0.00511947813235747	0.560463302533894	2.79941822860533
ENSG00000186523.14	FAM86B1	0.665874065727545	0.489779950375014	3.4766849357758	0.0011090136828424	0.560463302533894	3.26130324452493
ENSG00000186854.11	TRABD2A	-0.532503543730064	1.28872669794813	-3.13229280755359	0.00306470454664568	0.560463302533894	-2.96117228141963
ENSG00000187105.8	HEATR4	0.828810911552095	-0.672228060896734	2.9174611018973	0.00552936864548816	0.560463302533894	2.77445851050781
ENSG00000187240.15	DYNC2H1	0.510442986395457	3.03032508801879	3.11021227065162	0.0038684079259123	0.560463302533894	2.88869768132056
ENSG00000187672.13	ERC2	-1.31483798933016	2.87892118943154	-2.88381063650051	0.0056905924874141	0.560463302533894	-2.76509669333411
ENSG00000187847.4	OR7E25P	0.650151830327846	-1.56312251233923	2.99234530397097	0.00323797700710069	0.560463302533894	2.94419329543481
ENSG00000188313.13	PLSCR1	-0.582308538059515	7.14708165091567	-3.35250661739412	0.00157692289393395	0.560463302533894	-3.16014195273823
ENSG00000196422.11	PPP1R26	0.604855835467355	2.91482559886229	2.84332365803439	0.00687245305269072	0.560463302533894	2.70296234933416
ENSG00000196781.15	TLE1	0.743996209234744	1.56988392062369	3.09958827889238	0.00320582892149941	0.560463302533894	2.94727988865199
ENSG00000197381.16	ADARB1	0.751861710108581	2.03670462002242	3.312934740339	0.00176589279907709	0.560463302533894	3.12701772605074
ENSG00000197442.10	MAP3K5	0.573853050376178	6.18980467429112	3.19252356959732	0.00241988595216026	0.560463302533894	3.03318326066708
ENSG00000197461.13	PDGFA	-0.615787421664392	2.62791096169906	-2.78133064281862	0.00746253886160639	0.560463302533894	-2.67546624035534
ENSG00000198804.2	MT-CO1	0.667579357199679	13.3390242332376	3.56485756194338	0.000798743851210757	0.560463302533894	3.35322971148691
ENSG00000198964.14	SGMS1	0.452474676254016	5.42914550471348	3.62582694868247	0.000732673916018665	0.560463302533894	3.37705127147301
ENSG00000203499.11	IQANK1	0.905933182131169	-1.96134540055947	3.43737156868397	0.00145029907268104	0.560463302533894	3.18444891396416
ENSG00000203690.12	TCP10	1.27145347393107	-2.11608281173967	3.24818776865344	0.00209550397454647	0.560463302533894	3.07635186562635
ENSG00000203747.11	FCGR3A	-0.63287973423387	10.4773197658518	-2.9686182986676	0.00480690414315314	0.560463302533894	-2.81969682400052
ENSG00000204688.9	OR2H1	0.920187954352983	-2.13543175899632	2.80772403387745	0.0073683008075918	0.560463302533894	2.67972344413394
ENSG00000204778.4	CBWD4P	-2.0600326238069	-0.886427603953437	-2.85326392042321	0.00628321220970569	0.560463302533894	-2.73262343964991
ENSG00000205176.3	REXO1L1P	1.51497322472778	-0.428726854787182	3.14546787443638	0.00314301585445252	0.560463302533894	2.95339296239946
ENSG00000205352.11	PRR13	-0.34952601755366	7.49288263306291	-3.29249943075137	0.00189569730465078	0.560463302533894	-3.10610446722105
ENSG00000206190.11	ATP10A	1.21119463328043	-0.0259632477635454	3.05085476965876	0.00371988629702761	0.560463302533894	2.90098757341776
ENSG00000210112.1	MT-TM	1.04071900213537	-1.0866503919235	2.97333212537858	0.00435240532919461	0.560463302533894	2.85142280297223
ENSG00000210151.2	MT-TS1	1.33607738294212	0.599732141755222	3.52197494282697	0.00101276372252181	0.560463302533894	3.28695679068166
ENSG00000213516.10	RBMXL1	-0.265513540002775	4.34655521141906	-2.96028610876261	0.00557935560171829	0.560463302533894	-2.77152985295495
ENSG00000213523.10	SRA1	-0.345176111137826	5.71493173738338	-2.9423297699592	0.00514163907380428	0.560463302533894	-2.79802337992724
ENSG00000213891.3	RPL3P6	1.40142949683659	-0.980324249986239	3.07946696639122	0.00342754848654021	0.560463302533894	2.92654052412205
ENSG00000214212.9	C19orf38	-0.318358672890663	4.54364993433876	-3.05920383624529	0.00369035887437524	0.560463302533894	-2.90348394863212
ENSG00000214264.4	KCTD9P4	0.956594352788286	-0.903244948012418	2.94676065413119	0.00527334479641678	0.560463302533894	2.789843971303
ENSG00000216490.4	IFI30	-0.538255739919328	8.83257008495773	-3.67763574183266	0.000577644998762609	0.560463302533894	-3.44189941380196
ENSG00000219470.1	AL355802.1	0.576857851716045	-0.322509000796863	2.94464869573603	0.00532453937789181	0.560463302533894	2.78671433337319
ENSG00000221845.4	C7orf65	0.954751838802709	-2.45443211002571	3.04019771542258	0.00390806290851574	0.560463302533894	2.88548886118694
ENSG00000223972.5	DDX11L1	1.15590160426877	-1.7497044762948	3.40455453891013	0.00155732183749134	0.560463302533894	3.1637842693923
ENSG00000224578.5	HNRNPA1P48	-0.444533031888818	1.93302305107073	-3.27686623121873	0.00226797315408686	0.560463302533894	-3.05269368718892
ENSG00000225572.1	DOCK4-AS1	1.13827053484822	1.47251975007512	2.99097583503349	0.0045628822684679	0.560463302533894	2.83637509161404
ENSG00000226673.2	LINC01108	0.832928399062604	-1.55753343506572	2.9714006832089	0.0051381446855044	0.560463302533894	2.79824296161091
ENSG00000228149.1	RPL3P1	1.2349803019578	0.234867867841406	3.67583708212455	0.000660193493796708	0.560463302533894	3.40559785279968
ENSG00000228672.3	PROB1	1.0813912899479	-1.07917417158789	3.43356967001343	0.000763052685964376	0.560463302533894	3.36586056677718
ENSG00000229132.2	EIF4A1P10	-0.470102244368686	-0.0201414822134274	-2.89101855967037	0.00587281870640203	0.560463302533894	-2.75479908275853
ENSG00000230565.1	ZNF32-AS2	0.672552771093968	-0.270597293549402	2.83406364680817	0.00739864810374171	0.560463302533894	2.67834720001033
ENSG00000231340.1	ACTG1P10	1.00423783431359	1.94592327968714	3.26612879877958	0.00253637074441724	0.560463302533894	3.01896829360924
ENSG00000231758.2	AC092652.1	0.809223213576775	-0.79092915953731	3.12323746714646	0.002873548315069	0.560463302533894	2.98095093181193
ENSG00000232677.7	LINC00665	-0.82643106500599	0.772508575437709	-2.96008937438007	0.00457757081714675	0.560463302533894	-2.83534858629615
ENSG00000233006.7	MIR3936HG	0.692858640450982	-0.480284544645076	3.29615137296323	0.00121357788706883	0.560463302533894	3.23566954770585
ENSG00000233183.2	AL138889.1	0.948281726676919	-1.90037684459785	2.84868587584964	0.00656861926778318	0.560463302533894	2.7179579139526
